source_page_id,source_url,destination_url,relationship,anchor,current_or_proposed,reason
P-0339,/gemstones/clear-quartz/how-to-cleanse,/learn/how-to-cleanse-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0339,/gemstones/clear-quartz/how-to-cleanse,/crystals/crystals-for-healing,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0339,/gemstones/clear-quartz/how-to-cleanse,/crystals/crystals-for-concentration,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0339,/gemstones/clear-quartz/how-to-cleanse,/learn/how-to-charge-crystals,next-step,(writer chooses descriptive anchor),proposed,charging follows cleansing
P-0340,/gemstones/clear-quartz/sleeping-with,/gemstones/clear-quartz,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0340,/gemstones/clear-quartz/sleeping-with,/gemstones/clear-quartz/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,who should avoid night-time use
P-0340,/gemstones/clear-quartz/sleeping-with,/gemstones/clear-quartz/affirmations,sibling,(writer chooses descriptive anchor),proposed,bedtime affirmation routine
P-0340,/gemstones/clear-quartz/sleeping-with,/crystals/crystals-for-sleep,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0340,/gemstones/clear-quartz/sleeping-with,/crystals/crystals-for-healing,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0340,/gemstones/clear-quartz/sleeping-with,/crystals/crystals-for-concentration,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0341,/gemstones/clear-quartz/meaning,/gemstones/clear-quartz,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0341,/gemstones/clear-quartz/meaning,/gemstones/clear-quartz/combinations,sibling,(writer chooses descriptive anchor),proposed,pairing follows meaning
P-0341,/gemstones/clear-quartz/meaning,/gemstones/clear-quartz/affirmations,sibling,(writer chooses descriptive anchor),proposed,using the stone intentionally
P-0341,/gemstones/clear-quartz/meaning,/gemstones/clear-quartz/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,cautions before adopting the stone
P-0341,/gemstones/clear-quartz/meaning,/learn/gemstone-vs-crystal-vs-mineral,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0341,/gemstones/clear-quartz/meaning,/crystals/crystals-for-healing,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0341,/gemstones/clear-quartz/meaning,/crystals/crystals-for-concentration,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0341,/gemstones/clear-quartz/meaning,/gemstones/zodiac/aries,taxonomy,(writer chooses descriptive anchor),proposed,zodiac filter page
P-0342,/gemstones/clear-quartz/price-guide,/gemstones/clear-quartz,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0342,/gemstones/clear-quartz/price-guide,/gemstones/clear-quartz/how-to-identify,sibling,(writer chooses descriptive anchor),proposed,avoid paying real-stone prices for imitations
P-0342,/gemstones/clear-quartz/price-guide,/learn/ethical-crystal-sourcing,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0342,/gemstones/clear-quartz/price-guide,/crystals/crystals-for-healing,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0342,/gemstones/clear-quartz/price-guide,/crystals/crystals-for-concentration,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0342,/gemstones/clear-quartz/price-guide,/learn/mohs-hardness-scale,lateral,(writer chooses descriptive anchor),proposed,durability affects value
P-0343,/gemstones/clear-quartz/combinations,/gemstones/clear-quartz,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0343,/gemstones/clear-quartz/combinations,/gemstones/clear-quartz/meaning,sibling,(writer chooses descriptive anchor),proposed,the stone's own associations
P-0343,/gemstones/clear-quartz/combinations,/gemstones/clear-quartz/affirmations,sibling,(writer chooses descriptive anchor),proposed,pairing stones with intention
P-0343,/gemstones/clear-quartz/combinations,/learn/crystal-grids,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0343,/gemstones/clear-quartz/combinations,/crystals/crystals-for-healing,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0343,/gemstones/clear-quartz/combinations,/crystals/crystals-for-concentration,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0344,/gemstones/clear-quartz/affirmations,/gemstones/clear-quartz,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0344,/gemstones/clear-quartz/affirmations,/gemstones/clear-quartz/meaning,sibling,(writer chooses descriptive anchor),proposed,associations the affirmations draw on
P-0344,/gemstones/clear-quartz/affirmations,/gemstones/clear-quartz/combinations,sibling,(writer chooses descriptive anchor),proposed,stones to hold alongside
P-0344,/gemstones/clear-quartz/affirmations,/learn/how-to-program-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0344,/gemstones/clear-quartz/affirmations,/crystals/crystals-for-healing,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0344,/gemstones/clear-quartz/affirmations,/crystals/crystals-for-concentration,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0345,/gemstones/carnelian/who-should-not-wear,/gemstones/carnelian,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0345,/gemstones/carnelian/who-should-not-wear,/gemstones/carnelian/meaning,sibling,(writer chooses descriptive anchor),proposed,what the stone is traditionally for
P-0345,/gemstones/carnelian/who-should-not-wear,/gemstones/carnelian/sleeping-with,sibling,(writer chooses descriptive anchor),proposed,night-time use cautions
P-0345,/gemstones/carnelian/who-should-not-wear,/learn/crystal-healing-science,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0345,/gemstones/carnelian/who-should-not-wear,/crystals/crystals-for-creativity,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0345,/gemstones/carnelian/who-should-not-wear,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0346,/gemstones/carnelian/how-to-cleanse,/gemstones/carnelian,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0346,/gemstones/carnelian/how-to-cleanse,/gemstones/carnelian/can-go-in-water,sibling,(writer chooses descriptive anchor),proposed,whether water cleansing is safe for this stone
P-0346,/gemstones/carnelian/how-to-cleanse,/learn/how-to-cleanse-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0346,/gemstones/carnelian/how-to-cleanse,/crystals/crystals-for-creativity,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0346,/gemstones/carnelian/how-to-cleanse,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0346,/gemstones/carnelian/how-to-cleanse,/learn/how-to-charge-crystals,next-step,(writer chooses descriptive anchor),proposed,charging follows cleansing
P-0347,/gemstones/carnelian/sleeping-with,/gemstones/carnelian,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0347,/gemstones/carnelian/sleeping-with,/gemstones/carnelian/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,who should avoid night-time use
P-0347,/gemstones/carnelian/sleeping-with,/gemstones/carnelian/affirmations,sibling,(writer chooses descriptive anchor),proposed,bedtime affirmation routine
P-0347,/gemstones/carnelian/sleeping-with,/crystals/crystals-for-sleep,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0347,/gemstones/carnelian/sleeping-with,/crystals/crystals-for-creativity,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0347,/gemstones/carnelian/sleeping-with,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0348,/gemstones/carnelian/meaning,/gemstones/carnelian,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0348,/gemstones/carnelian/meaning,/gemstones/carnelian/combinations,sibling,(writer chooses descriptive anchor),proposed,pairing follows meaning
P-0348,/gemstones/carnelian/meaning,/gemstones/carnelian/affirmations,sibling,(writer chooses descriptive anchor),proposed,using the stone intentionally
P-0348,/gemstones/carnelian/meaning,/gemstones/carnelian/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,cautions before adopting the stone
P-0348,/gemstones/carnelian/meaning,/learn/gemstone-vs-crystal-vs-mineral,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0348,/gemstones/carnelian/meaning,/crystals/crystals-for-creativity,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0348,/gemstones/carnelian/meaning,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0348,/gemstones/carnelian/meaning,/gemstones/zodiac/virgo,taxonomy,(writer chooses descriptive anchor),proposed,zodiac filter page
P-0349,/gemstones/carnelian/how-to-identify,/gemstones/carnelian,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0349,/gemstones/carnelian/how-to-identify,/gemstones/carnelian/price-guide,sibling,(writer chooses descriptive anchor),proposed,price is an identification signal
P-0349,/gemstones/carnelian/how-to-identify,/gemstones/carnelian/meaning,sibling,(writer chooses descriptive anchor),proposed,what genuine material looks like
P-0349,/gemstones/carnelian/how-to-identify,/learn/are-online-crystals-real,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0349,/gemstones/carnelian/how-to-identify,/crystals/crystals-for-creativity,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0349,/gemstones/carnelian/how-to-identify,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0349,/gemstones/carnelian/how-to-identify,/compare/lab-created-vs-natural-gemstones,lateral,(writer chooses descriptive anchor),proposed,lab-grown vs natural is a distinct question from fake vs real
P-0350,/gemstones/carnelian/price-guide,/gemstones/carnelian,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0350,/gemstones/carnelian/price-guide,/gemstones/carnelian/how-to-identify,sibling,(writer chooses descriptive anchor),proposed,avoid paying real-stone prices for imitations
P-0350,/gemstones/carnelian/price-guide,/learn/ethical-crystal-sourcing,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0350,/gemstones/carnelian/price-guide,/crystals/crystals-for-creativity,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0350,/gemstones/carnelian/price-guide,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0350,/gemstones/carnelian/price-guide,/learn/mohs-hardness-scale,lateral,(writer chooses descriptive anchor),proposed,durability affects value
P-0351,/gemstones/carnelian/combinations,/gemstones/carnelian,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0351,/gemstones/carnelian/combinations,/gemstones/carnelian/meaning,sibling,(writer chooses descriptive anchor),proposed,the stone's own associations
