url,section,macro,seed,kind,stone,guide,status,priority,frame,title,meta_title,meta_description,words,batch,doc_id,doc_link,redirects,open_evidence_gaps
/gemstones/kyanite/can-go-in-water,gemstones,M1 Stone Atlas,S1.3 can-go-in-water,subpage,kyanite,can-go-in-water,new,P3,Explanation,Can Kyanite Go in Water? Physical Risks Explained,Can Kyanite Go in Water? — Full Safety Guide,Kyanite should not be soaked in water. Its anisotropic hardness and perfect cleavage allow water to penetrate and cause micro-fracturing. Brief rinsing is lower risk.,637,batch-067,1ORqWrqh5pRrTWTh4mATr6yzZVZRy3HL6jLjvI13a-gs,https://docs.google.com/document/d/1ORqWrqh5pRrTWTh4mATr6yzZVZRy3HL6jLjvI13a-gs/edit?usp=drivesdk,,none
/gemstones/kyanite/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,kyanite,combinations,new,P3,Evaluation,Kyanite Crystal Combinations — Pairings by Goal,Kyanite Crystal Combinations — Best Pairings and Why,"Kyanite pairs well with labradorite for intuition, lapis lazuli for communication, and clear quartz for amplification. Learn which combinations suit which goals.",689,batch-067,1vjOKSWLg3yfHAvFjSQzLI06J1lPKErGe2xXQm995Y7c,https://docs.google.com/document/d/1vjOKSWLg3yfHAvFjSQzLI06J1lPKErGe2xXQm995Y7c/edit?usp=drivesdk,,No clinical evidence for combination effects; all pairing rationale is tradition. Green and orange kyanite combination traditions are less documented than blue kyanite.
/gemstones/kyanite/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,kyanite,how-to-cleanse,new,P3,Instruction,How to Cleanse Kyanite — Methods That Work,How to Cleanse Kyanite Safely — Step-by-Step Guide,"Kyanite is said in crystal tradition to be self-cleansing. Safe physical methods include sound, smoke, moonlight, and dry earth. Water and salt should be avoided.",773,batch-067,1EBxRBegdac_vR3Tc0_Wl_uPNt0KGG_p2hOGs783OdGg,https://docs.google.com/document/d/1EBxRBegdac_vR3Tc0_Wl_uPNt0KGG_p2hOGs783OdGg/edit?usp=drivesdk,,none
/gemstones/kyanite/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,kyanite,how-to-identify,new,P3,Instruction,How to Identify Real Kyanite — Tests and Visual Guide,How to Identify Real Kyanite vs Fakes and Dyed Stone,"Real kyanite has anisotropic hardness, bladed crystal habit, and vitreous luster. Learn how to distinguish it from dyed quartz, glass, and other imitations.",809,batch-067,1ZuX-8hKxcySgWIZyVpd17rP_PuMAXRdl9iRQB-VFKxM,https://docs.google.com/document/d/1ZuX-8hKxcySgWIZyVpd17rP_PuMAXRdl9iRQB-VFKxM/edit?usp=drivesdk,,Lab-grown kyanite is not commercially produced as a gem material (as of September 2026); no lab-grown imitation market to report on.
/gemstones/kyanite/meaning,gemstones,M1 Stone Atlas,S1.1 meaning,subpage,kyanite,meaning,new,P3,Explanation,"Kyanite Meaning, Uses, and Mineral Properties","Kyanite Meaning — Properties, Uses & Tradition","Kyanite (Al₂SiO₅) has anisotropic hardness and vivid blue color. Traditionally the Stone of Alignment, it is used for communication and mental clarity.",718,batch-067,1TykTQsAPLBWLMUR22yj0RTx_9AoweQ7h7HJmewy3dkw,https://docs.google.com/document/d/1TykTQsAPLBWLMUR22yj0RTx_9AoweQ7h7HJmewy3dkw/edit?usp=drivesdk,,The name origin from Greek 'kyanos' (blue) is widely cited; exact first documentation of the name in scientific literature not independently verified in this research session.
/gemstones/kyanite/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,kyanite,price-guide,new,P3,Explanation,Kyanite Price Guide — What It Costs and Why,"Kyanite Price Guide — Costs per Carat, Tumbled & Rough",Faceted blue kyanite runs $37–$122/ct depending on size and color. Tumbled stones cost $3–$8 each retail. Learn what drives price and how to avoid overpaying.,736,batch-067,1WFEh9laLjpggUkCwxyzAG9x0HV0vgR7vjNzBu65uv4g,https://docs.google.com/document/d/1WFEh9laLjpggUkCwxyzAG9x0HV0vgR7vjNzBu65uv4g/edit?usp=drivesdk,,Green and orange kyanite retail price data not found in this research session; prices for Brazilian rough specimens at mine-level not found.
/gemstones/kyanite/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,kyanite,sleeping-with,new,P3,Explanation,Sleeping with Kyanite — What to Expect and How to Do It,Sleeping with Kyanite — Practical Guide for Bedtime Use,Kyanite is fragile for under-pillow use due to its cleavage. Placement on a nightstand is safer. Crystal tradition associates it with calm and vivid dreaming.,631,batch-067,1Ylr35ycOmBanZdZ2Aprf6XIpxhTCdR_w0LMK1al2g_I,https://docs.google.com/document/d/1Ylr35ycOmBanZdZ2Aprf6XIpxhTCdR_w0LMK1al2g_I/edit?usp=drivesdk,,No clinical evidence supports crystal effects on sleep quality or dream content; associations are tradition only.
/gemstones/kyanite/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,kyanite,who-should-not-wear,new,P3,Evaluation,Who Should Not Wear Kyanite — Cautions Explained,Who Should Not Wear Kyanite — Safety & Tradition,"Kyanite is low-risk physically, but its anisotropic hardness makes it fragile for daily-wear rings. Learn the physical, astrological, and traditional cautions.",612,batch-067,1n951sHC1rhzaxwcct5YFtfXpbMAhcs4MiJe74lc82xQ,https://docs.google.com/document/d/1n951sHC1rhzaxwcct5YFtfXpbMAhcs4MiJe74lc82xQ/edit?usp=drivesdk,,No peer-reviewed clinical evidence exists for metaphysical cautions; astrological associations vary by tradition and source.
/gemstones/labradorite/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,labradorite,affirmations,new,P3,Instruction,Labradorite Affirmations: How to Use Them with the Stone,Labradorite Affirmations — Phrases and Practice Guide,Labradorite is traditionally linked to transformation and intuition. Learn which affirmations align with those associations and how to use them with the stone.,867,batch-015,115bd8D7jPp34vu8LQ-Q5JqOcJDVX_LB7w3lnUN4ZHPQ,https://docs.google.com/document/d/115bd8D7jPp34vu8LQ-Q5JqOcJDVX_LB7w3lnUN4ZHPQ/edit?usp=drivesdk,,No peer-reviewed evidence for affirmation-crystal interactions; all content is tradition-based practice.
/gemstones/labradorite/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,labradorite,combinations,new,P3,Evaluation,Labradorite Crystal Combinations: Pairings by Goal,Best Labradorite Crystal Combinations — Pairings by Goal,"Labradorite pairs well with moonstone, amethyst, clear quartz, smoky quartz, and black tourmaline. Learn which pairing fits which intention and what to avoid.",981,batch-015,1ndBteTvyiKDaSLFcHBVM_AVfXhO8UuelYNJ_CuOD8OI,https://docs.google.com/document/d/1ndBteTvyiKDaSLFcHBVM_AVfXhO8UuelYNJ_CuOD8OI/edit?usp=drivesdk,,All pairing recommendations are tradition-based. No peer-reviewed evidence exists for energetic interactions between crystals.
/gemstones/labradorite/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,labradorite,how-to-cleanse,new,P3,Instruction,How to Cleanse Labradorite Without Damaging It,How to Cleanse Labradorite Safely — Methods That Work,"Labradorite can handle brief water rinsing, but prolonged soaking dulls its polish. Safe options include smoke, sound, moonlight, and dry earth burial.",791,batch-015,1-j5ouRQww1npxu0QilmaZqWt9sT6WXsPENxlDBdKmOQ,https://docs.google.com/document/d/1-j5ouRQww1npxu0QilmaZqWt9sT6WXsPENxlDBdKmOQ/edit?usp=drivesdk,,none
/gemstones/labradorite/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,labradorite,how-to-identify,new,P3,Instruction,How to Identify Real Labradorite and Spot Fakes,How to Tell Real Labradorite from Fakes and Glass,"Real labradorite has directional, shifting flash from internal feldspar layers. Glass and resin fakes show flat, uniform color. Learn the key tests.",932,batch-015,1rNR5mDhgFm_dZoIuGNl3ph9PMM9KNxBw2D8WiQiLs74,https://docs.google.com/document/d/1rNR5mDhgFm_dZoIuGNl3ph9PMM9KNxBw2D8WiQiLs74/edit?usp=drivesdk,,No standard industry certification system for labradorite authenticity; GIA does not grade commercial labradorite cabochons. UV fluorescence differences between fakes may vary by resin type.
/gemstones/labradorite/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,labradorite,price-guide,new,P3,Explanation,"Labradorite Price Guide: Cost, Value, and What to Pay",Labradorite Price Guide 2026 — Per Carat & Per Piece,Labradorite costs $2–$150+ per carat in 2026. Flash quality and coverage drive price more than weight. Learn what the tiers mean and how to avoid overpaying.,842,batch-015,183DmmjvLbSL2pvNfFHbUfUEttYjzOrJkWBiz0sGJHXA,https://docs.google.com/document/d/183DmmjvLbSL2pvNfFHbUfUEttYjzOrJkWBiz0sGJHXA/edit?usp=drivesdk,,"Retail price data reflects online gem-trade sources checked September 2026; prices vary by seller, grade, and origin and are subject to change. No auction-house or wholesale benchmark data was found for comparison."
/gemstones/labradorite/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,labradorite,sleeping-with,new,P3,Explanation,"Sleeping with Labradorite: Placement, Benefits, and Cautions",Sleeping with Labradorite — What Tradition Says,"Crystal tradition links labradorite to vivid dreams and intuition. Learn who finds bedtime use helpful, who should avoid it, and how placement affects results.",796,batch-015,1S035Y2g0OzHNqyiDyVZi4SUNFt6fYHZzVuHEBA_peJA,https://docs.google.com/document/d/1S035Y2g0OzHNqyiDyVZi4SUNFt6fYHZzVuHEBA_peJA/edit?usp=drivesdk,,No clinical research on labradorite's effects on sleep; all sleep-related claims are tradition-based.
/gemstones/labradorite/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,labradorite,who-should-not-wear,new,P3,Evaluation,Who Should Be Cautious About Wearing Labradorite,Who Should Not Wear Labradorite — Safety & Tradition,"Labradorite is safe for most people. Learn which physical safety considerations apply, and which traditions caution certain personalities and zodiac signs.",798,batch-015,18iXNjGtTnEDz0f8-vJmOiuADjKn0rg6e0Ff_EhEMb8Q,https://docs.google.com/document/d/18iXNjGtTnEDz0f8-vJmOiuADjKn0rg6e0Ff_EhEMb8Q/edit?usp=drivesdk,,"No peer-reviewed evidence for or against metaphysical cautions; astrology-based restrictions reflect crystal tradition only, not established scientific consensus."
/gemstones/lapis-lazuli/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,lapis-lazuli,affirmations,new,P2,Instruction,Lapis Lazuli Affirmations: Phrases That Fit the Stone,Lapis Lazuli Affirmations and How to Use Them,"Lapis lazuli is traditionally associated with wisdom, truth, and communication. Here are affirmations matched to those themes and a method for using them with the stone.",602,batch-007,1un2Qk3NTjlUIpZGfkg96I1phVzujECwODRcdxn2m-H0,https://docs.google.com/document/d/1un2Qk3NTjlUIpZGfkg96I1phVzujECwODRcdxn2m-H0/edit?usp=drivesdk,,No scientific evidence for affirmation-crystal pairing effects; all described as tradition.
/gemstones/lapis-lazuli/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,lapis-lazuli,combinations,new,P2,Evaluation,Lapis Lazuli Crystal Combinations: Which Stones Pair Well,Lapis Lazuli Crystal Combinations and Pairings,"Lapis lazuli pairs with amethyst, clear quartz, sodalite, and turquoise in tradition. Learn which combinations suit which intentions and how to store pairings safely.",744,batch-007,1Nd9gGsN_dYeiP8n_6JpSoKFYbIvXmu295gqHwqSXcAE,https://docs.google.com/document/d/1Nd9gGsN_dYeiP8n_6JpSoKFYbIvXmu295gqHwqSXcAE/edit?usp=drivesdk,,"All energetic pairing claims are tradition with no scientific evidence; physical compatibility (hardness, storage) is factual."
/gemstones/lapis-lazuli/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,lapis-lazuli,how-to-cleanse,new,P2,Instruction,How to Cleanse Lapis Lazuli Without Damaging It,How to Cleanse Lapis Lazuli Safely,"Lapis lazuli must not go in water. Calcite dissolves and pyrite oxidizes on contact, causing permanent staining. Safe methods: smoke, sound, moonlight, and selenite.",832,batch-007,1Qjj6cFXN-lxX1wJ_VaH1ennapcYJvWhXDHcZj_NhPNM,https://docs.google.com/document/d/1Qjj6cFXN-lxX1wJ_VaH1ennapcYJvWhXDHcZj_NhPNM/edit?usp=drivesdk,,none
/gemstones/lapis-lazuli/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,lapis-lazuli,how-to-identify,new,P2,Instruction,How to Identify Real Lapis Lazuli,How to Identify Real Lapis Lazuli vs. Fakes,"Real lapis lazuli is an opaque blue rock with natural pyrite flecks and calcite veins. Learn to distinguish it from dyed howlite, sodalite, glass, and other imitations.",818,batch-007,1pBK2RqNwOOqWHaS_H9oNkH4n48zhpJ0BPRGYdjc6vW4,https://docs.google.com/document/d/1pBK2RqNwOOqWHaS_H9oNkH4n48zhpJ0BPRGYdjc6vW4/edit?usp=drivesdk,,none
/gemstones/lapis-lazuli/meaning,gemstones,M1 Stone Atlas,S1.1 meaning,subpage,lapis-lazuli,meaning,new,P2,Explanation,"Lapis Lazuli Meaning, History, and Traditional Uses",Lapis Lazuli Meaning and History,"Lapis lazuli is a deep-blue metamorphic rock prized for over 6,500 years. Learn what it means, where it comes from, and what it is traditionally used for.",685,batch-007,1V3NT95lEHGtNrUmwfaznLh_dL6LzBTlm12CLfR9In6I,https://docs.google.com/document/d/1V3NT95lEHGtNrUmwfaznLh_dL6LzBTlm12CLfR9In6I/edit?usp=drivesdk,,none
/gemstones/lapis-lazuli/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,lapis-lazuli,price-guide,new,P2,Explanation,Lapis Lazuli Price Guide: What It Costs and Why,Lapis Lazuli Price Guide: Cost and Value Factors,Lapis lazuli ranges from under $1 per carat for low-grade material to $100–150 or more for fine Afghan quality. Learn what drives price and how to avoid overpaying.,787,batch-007,1nDvyVOdYm9DskDc1htInB4nlfBDbRWk-TUPsvwR2OKk,https://docs.google.com/document/d/1nDvyVOdYm9DskDc1htInB4nlfBDbRWk-TUPsvwR2OKk/edit?usp=drivesdk,,"Retail per-carat prices vary substantially by seller, format, and provenance claim; ranges are indicative from September 2026 sources; no universal market benchmark exists for lapis lazuli."
/gemstones/lapis-lazuli/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,lapis-lazuli,sleeping-with,new,P2,Explanation,Sleeping with Lapis Lazuli: Tradition and Practical Tips,Sleeping with Lapis Lazuli: What Practitioners Do,"In crystal tradition, sleeping with lapis lazuli supports vivid dreams and intuitive clarity. Learn where to place it and what the stone needs overnight.",701,batch-007,1Gu1vBrKgyVYiYnK73SUHAO5LY--2dSgA7G9L5NWGaRs,https://docs.google.com/document/d/1Gu1vBrKgyVYiYnK73SUHAO5LY--2dSgA7G9L5NWGaRs/edit?usp=drivesdk,,No controlled research exists on crystal sleep effects; all benefits stated as tradition.
/gemstones/larimar/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,larimar,affirmations,new,P3,Instruction,Larimar Affirmations — What to Say and How to Use Them,Larimar Affirmations — 12 Phrases and How to Use Them,"Larimar is traditionally used with affirmations for calm communication, emotional release, and self-compassion. Here are 12 affirmations and a simple practice method.",944,batch-049,1lVqklj6_ts82q5oRZRtm7_F1IME8BW7bFVkRX7hsOFY,https://docs.google.com/document/d/1lVqklj6_ts82q5oRZRtm7_F1IME8BW7bFVkRX7hsOFY/edit?usp=drivesdk,,"No scientific evidence for affirmation efficacy specific to crystals; affirmation practice generally is supported by psychological self-regulation research, but crystal-specific claims are tradition only."
/gemstones/larimar/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,larimar,combinations,new,P3,Evaluation,Larimar Crystal Combinations — Which Stones Pair Well,Best Crystal Combinations with Larimar — Pairings Guide,"Larimar pairs traditionally with moonstone for calm, rose quartz for heart work, amethyst for stress relief, and black tourmaline for grounding. Pairings to consider.",1023,batch-049,1i0tvxwfDRrXOh6ai77gGvr_kBRgFk_wEJbrqzBMcCkg,https://docs.google.com/document/d/1i0tvxwfDRrXOh6ai77gGvr_kBRgFk_wEJbrqzBMcCkg/edit?usp=drivesdk,,Crystal pairing recommendations are entirely within the tradition of crystal practice; no scientific evidence for energetic effects of stone combinations.
/gemstones/larimar/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,larimar,how-to-cleanse,new,P3,Instruction,How to Cleanse Larimar Without Damaging It,How to Cleanse Larimar Safely — Methods That Work,"Larimar tolerates brief water rinsing but not prolonged soaking. Learn which cleansing methods are safe — smoke, sound, moonlight — and which carry real risks.",1015,batch-049,1A7ZEmdt0e60z8lQdaz10Jetv_sJjonyMiHWsXXgMuFw,https://docs.google.com/document/d/1A7ZEmdt0e60z8lQdaz10Jetv_sJjonyMiHWsXXgMuFw/edit?usp=drivesdk,,Precise time threshold for water-induced surface damage not established in published literature; practical guidance drawn from mineralogical properties and specialist care sources.
/gemstones/larimar/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,larimar,how-to-identify,new,P3,Instruction,How to Identify Real Larimar vs Fakes and Imitations,Real vs Fake Larimar — Identification Guide,"Real Larimar is blue Dominican pectolite with irregular cloud patterns, Mohs 4.5–5. Learn how to spot dyed howlite, glass, ceramic, and other common fakes.",1141,batch-049,1HCE-zVH4SYSzJJOpdkUhiMD_BVvbEI-Yvf6tOQlttPo,https://docs.google.com/document/d/1HCE-zVH4SYSzJJOpdkUhiMD_BVvbEI-Yvf6tOQlttPo/edit?usp=drivesdk,,none
/gemstones/larimar/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,larimar,price-guide,new,P3,Explanation,Larimar Price Guide — What It Costs and Why,Larimar Price Guide 2026 — Per Carat and Jewelry Costs,Larimar ranges from about $2 to $250+ per carat depending on grade. This guide explains what drives the price and how to avoid overpaying.,1054,batch-049,1d6JzNP4LHzyl7JLX1xbdFlNJCRG57IKQDpLOWwaCmeU,https://docs.google.com/document/d/1d6JzNP4LHzyl7JLX1xbdFlNJCRG57IKQDpLOWwaCmeU/edit?usp=drivesdk,,"No standardized grading system exists across the Larimar trade; grade labels (AAA, AA, A) are seller-defined. Published price ranges from multiple sources are consistent in broad bands but vary in precise boundaries."
