page_id,url,level,macro,seed,intent_id,frame,question,stone,status,priority,decision,drive_folder
P-0498,/gemstones/kyanite/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-kyanite-sleeping-with,Explanation,"Is it sensible to sleep with Kyanite under the pillow or by the bed, and how is it done?",kyanite,new,P3,draft,6 Gemstone Sub-pages
P-0499,/gemstones/kyanite/meaning,Node,M1 Stone Atlas,S1.1 meaning,INT-kyanite-meaning,Explanation,"What does Kyanite mean, what is it, and what is it traditionally used for?",kyanite,new,P3,draft,6 Gemstone Sub-pages
P-0500,/gemstones/kyanite/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-kyanite-how-to-identify,Instruction,"How do I tell real Kyanite from fakes, glass, dyed or imitation material?",kyanite,new,P3,draft,6 Gemstone Sub-pages
P-0501,/gemstones/kyanite/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-kyanite-price-guide,Explanation,"How much does Kyanite cost, what drives its price, and how do I avoid overpaying?",kyanite,new,P3,draft,6 Gemstone Sub-pages
P-0502,/gemstones/kyanite/combinations,Node,M1 Stone Atlas,S1.7 combinations,INT-kyanite-combinations,Evaluation,"Which crystals pair well with Kyanite, for which goals, and which pairings to avoid?",kyanite,new,P3,draft,6 Gemstone Sub-pages
P-0503,/gemstones/kyanite/affirmations,Node,M1 Stone Atlas,S1.8 affirmations,INT-kyanite-affirmations,Instruction,Which affirmations suit Kyanite and how do I use them with the stone?,kyanite,new,P3,draft,6 Gemstone Sub-pages
P-0504,/gemstones/peach-moonstone/who-should-not-wear,Node,M1 Stone Atlas,S1.2 who-should-not-wear,INT-peach-moonstone-who-should-not-wear,Evaluation,"Who should be cautious about wearing Peach Moonstone, and why (physical safety, tradition, astrology)?",peach-moonstone,new,P3,draft,6 Gemstone Sub-pages
P-0505,/gemstones/peach-moonstone/how-to-cleanse,Node,M1 Stone Atlas,S1.6 how-to-cleanse,INT-peach-moonstone-how-to-cleanse,Instruction,How do I cleanse and recharge Peach Moonstone without damaging it?,peach-moonstone,new,P3,draft,6 Gemstone Sub-pages
P-0506,/gemstones/peach-moonstone/can-go-in-water,Node,M1 Stone Atlas,S1.3 can-go-in-water,INT-peach-moonstone-can-go-in-water,Explanation,"Can Peach Moonstone go in water safely, and how should it be cleaned without damage?",peach-moonstone,new,P3,draft,6 Gemstone Sub-pages
P-0507,/gemstones/peach-moonstone/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-peach-moonstone-sleeping-with,Explanation,"Is it sensible to sleep with Peach Moonstone under the pillow or by the bed, and how is it done?",peach-moonstone,new,P3,draft,6 Gemstone Sub-pages
P-0508,/gemstones/peach-moonstone/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-peach-moonstone-how-to-identify,Instruction,"How do I tell real Peach Moonstone from fakes, glass, dyed or imitation material?",peach-moonstone,new,P3,draft,6 Gemstone Sub-pages
P-0509,/gemstones/peach-moonstone/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-peach-moonstone-price-guide,Explanation,"How much does Peach Moonstone cost, what drives its price, and how do I avoid overpaying?",peach-moonstone,new,P3,draft,6 Gemstone Sub-pages
P-0510,/gemstones/peach-moonstone/combinations,Node,M1 Stone Atlas,S1.7 combinations,INT-peach-moonstone-combinations,Evaluation,"Which crystals pair well with Peach Moonstone, for which goals, and which pairings to avoid?",peach-moonstone,new,P3,draft,6 Gemstone Sub-pages
P-0511,/gemstones/peach-moonstone/affirmations,Node,M1 Stone Atlas,S1.8 affirmations,INT-peach-moonstone-affirmations,Instruction,Which affirmations suit Peach Moonstone and how do I use them with the stone?,peach-moonstone,new,P3,draft,6 Gemstone Sub-pages
P-0512,/gemstones/rainbow-hematite/who-should-not-wear,Node,M1 Stone Atlas,S1.2 who-should-not-wear,INT-rainbow-hematite-who-should-not-wear,Evaluation,"Who should be cautious about wearing Rainbow Hematite, and why (physical safety, tradition, astrology)?",rainbow-hematite,new,P3,draft,6 Gemstone Sub-pages
P-0513,/gemstones/rainbow-hematite/how-to-cleanse,Node,M1 Stone Atlas,S1.6 how-to-cleanse,INT-rainbow-hematite-how-to-cleanse,Instruction,How do I cleanse and recharge Rainbow Hematite without damaging it?,rainbow-hematite,new,P3,draft,6 Gemstone Sub-pages
P-0514,/gemstones/rainbow-hematite/can-go-in-water,Node,M1 Stone Atlas,S1.3 can-go-in-water,INT-rainbow-hematite-can-go-in-water,Explanation,"Can Rainbow Hematite go in water safely, and how should it be cleaned without damage?",rainbow-hematite,new,P3,draft,6 Gemstone Sub-pages
P-0515,/gemstones/rainbow-hematite/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-rainbow-hematite-sleeping-with,Explanation,"Is it sensible to sleep with Rainbow Hematite under the pillow or by the bed, and how is it done?",rainbow-hematite,new,P3,draft,6 Gemstone Sub-pages
P-0516,/gemstones/rainbow-hematite/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-rainbow-hematite-how-to-identify,Instruction,"How do I tell real Rainbow Hematite from fakes, glass, dyed or imitation material?",rainbow-hematite,new,P3,draft,6 Gemstone Sub-pages
P-0517,/gemstones/rainbow-hematite/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-rainbow-hematite-price-guide,Explanation,"How much does Rainbow Hematite cost, what drives its price, and how do I avoid overpaying?",rainbow-hematite,new,P3,draft,6 Gemstone Sub-pages
P-0518,/gemstones/rainbow-hematite/combinations,Node,M1 Stone Atlas,S1.7 combinations,INT-rainbow-hematite-combinations,Evaluation,"Which crystals pair well with Rainbow Hematite, for which goals, and which pairings to avoid?",rainbow-hematite,new,P3,draft,6 Gemstone Sub-pages
P-0519,/gemstones/rainbow-hematite/affirmations,Node,M1 Stone Atlas,S1.8 affirmations,INT-rainbow-hematite-affirmations,Instruction,Which affirmations suit Rainbow Hematite and how do I use them with the stone?,rainbow-hematite,new,P3,draft,6 Gemstone Sub-pages
P-0520,/gemstones/red-agate/who-should-not-wear,Node,M1 Stone Atlas,S1.2 who-should-not-wear,INT-red-agate-who-should-not-wear,Evaluation,"Who should be cautious about wearing Red Agate, and why (physical safety, tradition, astrology)?",red-agate,new,P3,draft,6 Gemstone Sub-pages
P-0521,/gemstones/red-agate/how-to-cleanse,Node,M1 Stone Atlas,S1.6 how-to-cleanse,INT-red-agate-how-to-cleanse,Instruction,How do I cleanse and recharge Red Agate without damaging it?,red-agate,new,P3,draft,6 Gemstone Sub-pages
P-0522,/gemstones/red-agate/can-go-in-water,Node,M1 Stone Atlas,S1.3 can-go-in-water,INT-red-agate-can-go-in-water,Explanation,"Can Red Agate go in water safely, and how should it be cleaned without damage?",red-agate,new,P3,draft,6 Gemstone Sub-pages
P-0523,/gemstones/red-agate/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-red-agate-sleeping-with,Explanation,"Is it sensible to sleep with Red Agate under the pillow or by the bed, and how is it done?",red-agate,new,P3,draft,6 Gemstone Sub-pages
P-0524,/gemstones/red-agate/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-red-agate-how-to-identify,Instruction,"How do I tell real Red Agate from fakes, glass, dyed or imitation material?",red-agate,new,P3,draft,6 Gemstone Sub-pages
P-0525,/gemstones/red-agate/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-red-agate-price-guide,Explanation,"How much does Red Agate cost, what drives its price, and how do I avoid overpaying?",red-agate,new,P3,draft,6 Gemstone Sub-pages
P-0526,/gemstones/red-agate/combinations,Node,M1 Stone Atlas,S1.7 combinations,INT-red-agate-combinations,Evaluation,"Which crystals pair well with Red Agate, for which goals, and which pairings to avoid?",red-agate,new,P3,draft,6 Gemstone Sub-pages
P-0527,/gemstones/red-agate/affirmations,Node,M1 Stone Atlas,S1.8 affirmations,INT-red-agate-affirmations,Instruction,Which affirmations suit Red Agate and how do I use them with the stone?,red-agate,new,P3,draft,6 Gemstone Sub-pages
P-0528,/gemstones/red-jasper/who-should-not-wear,Node,M1 Stone Atlas,S1.2 who-should-not-wear,INT-red-jasper-who-should-not-wear,Evaluation,"Who should be cautious about wearing Red Jasper, and why (physical safety, tradition, astrology)?",red-jasper,new,P3,draft,6 Gemstone Sub-pages
P-0529,/gemstones/red-jasper/how-to-cleanse,Node,M1 Stone Atlas,S1.6 how-to-cleanse,INT-red-jasper-how-to-cleanse,Instruction,How do I cleanse and recharge Red Jasper without damaging it?,red-jasper,new,P3,draft,6 Gemstone Sub-pages
P-0530,/gemstones/red-jasper/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-red-jasper-sleeping-with,Explanation,"Is it sensible to sleep with Red Jasper under the pillow or by the bed, and how is it done?",red-jasper,new,P3,draft,6 Gemstone Sub-pages
P-0531,/gemstones/red-jasper/meaning,Node,M1 Stone Atlas,S1.1 meaning,INT-red-jasper-meaning,Explanation,"What does Red Jasper mean, what is it, and what is it traditionally used for?",red-jasper,new,P3,draft,6 Gemstone Sub-pages
P-0532,/gemstones/red-jasper/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-red-jasper-how-to-identify,Instruction,"How do I tell real Red Jasper from fakes, glass, dyed or imitation material?",red-jasper,new,P3,draft,6 Gemstone Sub-pages
P-0533,/gemstones/red-jasper/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-red-jasper-price-guide,Explanation,"How much does Red Jasper cost, what drives its price, and how do I avoid overpaying?",red-jasper,new,P3,draft,6 Gemstone Sub-pages
P-0534,/gemstones/red-jasper/combinations,Node,M1 Stone Atlas,S1.7 combinations,INT-red-jasper-combinations,Evaluation,"Which crystals pair well with Red Jasper, for which goals, and which pairings to avoid?",red-jasper,new,P3,draft,6 Gemstone Sub-pages
P-0535,/gemstones/red-jasper/affirmations,Node,M1 Stone Atlas,S1.8 affirmations,INT-red-jasper-affirmations,Instruction,Which affirmations suit Red Jasper and how do I use them with the stone?,red-jasper,new,P3,draft,6 Gemstone Sub-pages
P-0536,/gemstones/red-tigers-eye/who-should-not-wear,Node,M1 Stone Atlas,S1.2 who-should-not-wear,INT-red-tigers-eye-who-should-not-wear,Evaluation,"Who should be cautious about wearing Red Tiger's Eye, and why (physical safety, tradition, astrology)?",red-tigers-eye,new,P3,draft,6 Gemstone Sub-pages
P-0537,/gemstones/red-tigers-eye/how-to-cleanse,Node,M1 Stone Atlas,S1.6 how-to-cleanse,INT-red-tigers-eye-how-to-cleanse,Instruction,How do I cleanse and recharge Red Tiger's Eye without damaging it?,red-tigers-eye,new,P3,draft,6 Gemstone Sub-pages
P-0538,/gemstones/red-tigers-eye/can-go-in-water,Node,M1 Stone Atlas,S1.3 can-go-in-water,INT-red-tigers-eye-can-go-in-water,Explanation,"Can Red Tiger's Eye go in water safely, and how should it be cleaned without damage?",red-tigers-eye,new,P3,draft,6 Gemstone Sub-pages
P-0539,/gemstones/red-tigers-eye/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-red-tigers-eye-sleeping-with,Explanation,"Is it sensible to sleep with Red Tiger's Eye under the pillow or by the bed, and how is it done?",red-tigers-eye,new,P3,draft,6 Gemstone Sub-pages
P-0540,/gemstones/red-tigers-eye/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-red-tigers-eye-how-to-identify,Instruction,"How do I tell real Red Tiger's Eye from fakes, glass, dyed or imitation material?",red-tigers-eye,new,P3,draft,6 Gemstone Sub-pages
P-0541,/gemstones/red-tigers-eye/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-red-tigers-eye-price-guide,Explanation,"How much does Red Tiger's Eye cost, what drives its price, and how do I avoid overpaying?",red-tigers-eye,new,P3,draft,6 Gemstone Sub-pages
P-0542,/gemstones/red-tigers-eye/combinations,Node,M1 Stone Atlas,S1.7 combinations,INT-red-tigers-eye-combinations,Evaluation,"Which crystals pair well with Red Tiger's Eye, for which goals, and which pairings to avoid?",red-tigers-eye,new,P3,draft,6 Gemstone Sub-pages
P-0543,/gemstones/red-tigers-eye/affirmations,Node,M1 Stone Atlas,S1.8 affirmations,INT-red-tigers-eye-affirmations,Instruction,Which affirmations suit Red Tiger's Eye and how do I use them with the stone?,red-tigers-eye,new,P3,draft,6 Gemstone Sub-pages
P-0544,/gemstones/rhodonite/who-should-not-wear,Node,M1 Stone Atlas,S1.2 who-should-not-wear,INT-rhodonite-who-should-not-wear,Evaluation,"Who should be cautious about wearing Rhodonite, and why (physical safety, tradition, astrology)?",rhodonite,new,P3,draft,6 Gemstone Sub-pages
P-0545,/gemstones/rhodonite/how-to-cleanse,Node,M1 Stone Atlas,S1.6 how-to-cleanse,INT-rhodonite-how-to-cleanse,Instruction,How do I cleanse and recharge Rhodonite without damaging it?,rhodonite,new,P3,draft,6 Gemstone Sub-pages
P-0546,/gemstones/rhodonite/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-rhodonite-sleeping-with,Explanation,"Is it sensible to sleep with Rhodonite under the pillow or by the bed, and how is it done?",rhodonite,new,P3,draft,6 Gemstone Sub-pages
P-0547,/gemstones/rhodonite/meaning,Node,M1 Stone Atlas,S1.1 meaning,INT-rhodonite-meaning,Explanation,"What does Rhodonite mean, what is it, and what is it traditionally used for?",rhodonite,new,P3,draft,6 Gemstone Sub-pages
P-0548,/gemstones/rhodonite/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-rhodonite-how-to-identify,Instruction,"How do I tell real Rhodonite from fakes, glass, dyed or imitation material?",rhodonite,new,P3,draft,6 Gemstone Sub-pages
P-0549,/gemstones/rhodonite/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-rhodonite-price-guide,Explanation,"How much does Rhodonite cost, what drives its price, and how do I avoid overpaying?",rhodonite,new,P3,draft,6 Gemstone Sub-pages
P-0550,/gemstones/rhodonite/combinations,Node,M1 Stone Atlas,S1.7 combinations,INT-rhodonite-combinations,Evaluation,"Which crystals pair well with Rhodonite, for which goals, and which pairings to avoid?",rhodonite,new,P3,draft,6 Gemstone Sub-pages
P-0551,/gemstones/rhodonite/affirmations,Node,M1 Stone Atlas,S1.8 affirmations,INT-rhodonite-affirmations,Instruction,Which affirmations suit Rhodonite and how do I use them with the stone?,rhodonite,new,P3,draft,6 Gemstone Sub-pages
P-0552,/gemstones/ruby/who-should-not-wear,Node,M1 Stone Atlas,S1.2 who-should-not-wear,INT-ruby-who-should-not-wear,Evaluation,"Who should be cautious about wearing Ruby, and why (physical safety, tradition, astrology)?",ruby,new,P3,draft,6 Gemstone Sub-pages
P-0553,/gemstones/ruby/how-to-cleanse,Node,M1 Stone Atlas,S1.6 how-to-cleanse,INT-ruby-how-to-cleanse,Instruction,How do I cleanse and recharge Ruby without damaging it?,ruby,new,P3,draft,6 Gemstone Sub-pages
P-0554,/gemstones/ruby/can-go-in-water,Node,M1 Stone Atlas,S1.3 can-go-in-water,INT-ruby-can-go-in-water,Explanation,"Can Ruby go in water safely, and how should it be cleaned without damage?",ruby,new,P3,draft,6 Gemstone Sub-pages
P-0555,/gemstones/ruby/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-ruby-sleeping-with,Explanation,"Is it sensible to sleep with Ruby under the pillow or by the bed, and how is it done?",ruby,new,P3,draft,6 Gemstone Sub-pages
P-0556,/gemstones/ruby/meaning,Node,M1 Stone Atlas,S1.1 meaning,INT-ruby-meaning,Explanation,"What does Ruby mean, what is it, and what is it traditionally used for?",ruby,new,P3,draft,6 Gemstone Sub-pages
P-0557,/gemstones/ruby/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-ruby-how-to-identify,Instruction,"How do I tell real Ruby from fakes, glass, dyed or imitation material?",ruby,new,P3,draft,6 Gemstone Sub-pages
P-0558,/gemstones/ruby/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-ruby-price-guide,Explanation,"How much does Ruby cost, what drives its price, and how do I avoid overpaying?",ruby,new,P3,draft,6 Gemstone Sub-pages
P-0559,/gemstones/ruby/combinations,Node,M1 Stone Atlas,S1.7 combinations,INT-ruby-combinations,Evaluation,"Which crystals pair well with Ruby, for which goals, and which pairings to avoid?",ruby,new,P3,draft,6 Gemstone Sub-pages
P-0560,/gemstones/ruby/affirmations,Node,M1 Stone Atlas,S1.8 affirmations,INT-ruby-affirmations,Instruction,Which affirmations suit Ruby and how do I use them with the stone?,ruby,new,P3,draft,6 Gemstone Sub-pages
P-0561,/gemstones/ruby-zoisite/who-should-not-wear,Node,M1 Stone Atlas,S1.2 who-should-not-wear,INT-ruby-zoisite-who-should-not-wear,Evaluation,"Who should be cautious about wearing Ruby Zoisite, and why (physical safety, tradition, astrology)?",ruby-zoisite,new,P3,draft,6 Gemstone Sub-pages
P-0562,/gemstones/ruby-zoisite/how-to-cleanse,Node,M1 Stone Atlas,S1.6 how-to-cleanse,INT-ruby-zoisite-how-to-cleanse,Instruction,How do I cleanse and recharge Ruby Zoisite without damaging it?,ruby-zoisite,new,P3,draft,6 Gemstone Sub-pages
P-0563,/gemstones/ruby-zoisite/can-go-in-water,Node,M1 Stone Atlas,S1.3 can-go-in-water,INT-ruby-zoisite-can-go-in-water,Explanation,"Can Ruby Zoisite go in water safely, and how should it be cleaned without damage?",ruby-zoisite,new,P3,draft,6 Gemstone Sub-pages
P-0564,/gemstones/ruby-zoisite/sleeping-with,Node,M1 Stone Atlas,S1.5 sleeping-with,INT-ruby-zoisite-sleeping-with,Explanation,"Is it sensible to sleep with Ruby Zoisite under the pillow or by the bed, and how is it done?",ruby-zoisite,new,P3,draft,6 Gemstone Sub-pages
P-0565,/gemstones/ruby-zoisite/how-to-identify,Node,M1 Stone Atlas,S1.4 how-to-identify,INT-ruby-zoisite-how-to-identify,Instruction,"How do I tell real Ruby Zoisite from fakes, glass, dyed or imitation material?",ruby-zoisite,new,P3,draft,6 Gemstone Sub-pages
P-0566,/gemstones/ruby-zoisite/price-guide,Node,M1 Stone Atlas,S1.9 price-guide,INT-ruby-zoisite-price-guide,Explanation,"How much does Ruby Zoisite cost, what drives its price, and how do I avoid overpaying?",ruby-zoisite,new,P3,draft,6 Gemstone Sub-pages
